transaction_id,customer_id,order_amount,product_category,payment_method,discount_percent,delivery_distance_km,customer_age,customer_account_age_days,previous_orders,previous_returns,return_rate,returns_last_30_days,refunds_last_90_days,chargebacks_last_90_days,days_to_return,delivery_to_return_days,coupon_usage_count,high_value_order,customer_risk_history,return_reason,location_risk_score,device_change_count,orders_last_30_days,previous_fraud_flag,target_return_abuse
TX101251,CUST001235,2872.39,Electronics,Net Banking,29.5,5.5,18,66,7,1,0.143,0,0,0,6.6,5.2,2,0,low,not_needed,3.9,1,4,0,0
TX101252,CUST000223,1120.98,Toys,COD,13.3,5.9,18,80,8,3,0.375,1,1,0,,,2,0,low,no_return,23.4,1,2,0,0
TX101253,CUST002381,3396.21,Mobile,UPI,12.8,8.3,27,328,12,0,0.0,0,0,1,,,1,0,low,no_return,24.8,0,2,0,0
TX101254,CUST001949,574.52,Electronics,Debit Card,0.0,10.2,36,7,9,0,0.0,0,1,0,,,4,0,low,no_return,10.1,1,2,0,0
TX101255,CUST000255,816.83,Books,COD,13.5,13.8,30,688,6,0,0.0,0,1,0,,,2,0,low,no_return,22.4,1,3,0,0
TX101256,CUST000666,920.02,Mobile,Debit Card,10.2,7.6,43,630,4,0,0.0,0,1,0,,,1,0,medium,no_return,29.1,0,1,0,0
TX101257,CUST001666,1204.59,Toys,Credit Card,0.0,20.9,28,294,8,2,0.25,0,0,0,1.4,1.1,1,0,low,not_needed,39.9,0,4,1,0
TX101258,CUST001621,2259.58,Beauty,Credit Card,26.9,8.7,18,646,9,2,0.222,1,0,0,3.2,3.2,0,0,medium,changed_mind_repeated,3.9,0,1,0,1
TX101259,CUST002406,1822.92,Footwear,UPI,8.6,35.1,35,46,10,1,0.1,0,1,0,,,0,0,medium,no_return,30.9,1,1,0,0
TX101260,CUST000799,2893.22,Grocery,Credit Card,37.7,35.2,21,196,13,2,0.154,1,0,0,,,0,0,low,no_return,21.4,1,2,0,0
TX101261,CUST002774,3701.65,Fashion,UPI,32.0,8.9,33,389,9,2,0.222,2,3,0,7.2,4.5,2,1,medium,defective,31.3,0,2,0,1
TX101262,CUST001333,529.61,Fashion,Debit Card,6.4,5.8,18,114,8,2,0.25,0,0,0,,,1,0,low,no_return,20.6,0,4,0,0
TX101263,CUST002467,3980.5,Beauty,Credit Card,31.4,10.9,29,169,9,0,0.0,0,1,0,,,1,1,low,no_return,15.9,0,1,0,0
TX101264,CUST000715,1596.25,Home,UPI,34.3,7.7,39,518,4,0,0.0,0,0,0,13.9,13.8,2,0,low,not_needed,41.4,0,1,0,0
TX101265,CUST000111,5050.84,Fashion,UPI,8.3,30.7,37,414,9,1,0.111,0,0,0,5.5,4.9,0,1,low,not_as_described,12.5,0,2,0,0
TX101266,CUST000166,1086.58,Fashion,Net Banking,2.6,5.9,29,6,3,0,0.0,0,1,0,4.3,2.5,0,0,low,changed_mind_repeated,16.8,0,2,0,0
TX101267,CUST001118,425.23,Footwear,Debit Card,0.0,1.4,31,206,10,0,0.0,0,2,0,,,0,0,low,no_return,15.3,0,2,0,0
TX101268,CUST002859,2720.35,Grocery,Debit Card,19.6,12.4,27,556,5,0,0.0,0,1,0,,,2,0,low,no_return,32.6,0,2,0,0
TX101269,CUST000147,2613.97,Fashion,COD,3.3,27.7,29,6,6,0,0.0,0,0,0,,,2,0,low,no_return,14.2,0,1,0,0
TX101270,CUST001107,832.48,Fashion,Debit Card,19.9,11.2,38,1386,7,0,0.0,0,1,0,,,6,0,low,no_return,3.7,1,2,0,0
TX101271,CUST000328,893.51,Electronics,Credit Card,8.2,1.1,24,16,8,0,0.0,0,0,0,,,1,0,low,no_return,18.5,0,3,0,0
TX101272,CUST002794,3030.12,Electronics,Debit Card,5.6,7.5,25,222,5,0,0.0,0,1,0,,,0,0,low,no_return,16.0,0,1,0,0
TX101273,CUST002026,2329.86,Grocery,UPI,8.3,2.1,18,561,9,0,0.0,0,0,0,,,0,0,low,no_return,9.2,0,1,0,0
TX101274,CUST002288,1490.47,Electronics,Debit Card,0.0,3.4,38,260,8,0,0.0,0,1,0,,,0,0,low,no_return,42.2,1,0,0,0
TX101275,CUST002140,2482.35,Mobile,UPI,8.3,22.2,28,622,6,1,0.167,1,1,0,,,4,0,low,no_return,36.0,2,1,0,1
TX101276,CUST001971,2183.21,Fashion,Net Banking,6.2,42.2,19,15,15,1,0.067,0,0,0,,,0,0,low,no_return,27.2,1,3,0,0
TX101277,CUST002321,962.38,Electronics,Credit Card,14.8,0.5,40,174,4,0,0.0,0,0,0,,,0,0,low,no_return,24.0,0,3,0,0
TX101278,CUST000025,3173.18,Footwear,UPI,16.3,9.2,30,91,14,0,0.0,0,0,1,29.2,28.0,1,0,low,not_needed,26.9,0,0,0,0
TX101279,CUST002596,2796.89,Home,Debit Card,2.1,1.5,24,87,8,1,0.125,1,0,0,,,0,0,low,no_return,46.7,2,1,0,0
TX101280,CUST002219,1850.38,Home,UPI,28.2,8.6,40,196,5,1,0.2,1,2,0,,,2,0,low,no_return,14.6,1,1,0,0
TX101281,CUST002218,3031.37,Electronics,Credit Card,13.1,4.3,28,249,8,1,0.125,1,0,0,,,2,0,low,no_return,36.6,1,1,0,0
TX101282,CUST001180,5439.83,Grocery,Net Banking,33.0,17.8,18,38,11,0,0.0,0,0,0,,,2,1,low,no_return,29.8,0,0,0,0
TX101283,CUST002402,885.94,Home,COD,17.9,5.4,41,462,14,3,0.214,0,0,0,,,0,0,low,no_return,39.9,0,1,1,0
TX101284,CUST001146,1536.09,Toys,COD,15.8,5.7,23,167,16,0,0.0,0,1,0,,,4,0,low,no_return,30.6,1,0,0,0
TX101285,CUST000147,1587.63,Grocery,Credit Card,9.1,13.8,61,153,6,0,0.0,0,0,0,,,3,0,low,no_return,35.1,1,2,0,0
TX101286,CUST002723,2989.77,Footwear,Credit Card,22.4,25.0,26,430,10,1,0.1,0,1,0,11.1,3.9,0,0,low,defective,43.1,0,1,0,0
TX101287,CUST000704,1194.33,Grocery,UPI,15.4,21.4,18,874,4,1,0.25,0,2,0,,,1,0,high,no_return,51.4,1,1,0,0
TX101288,CUST000306,2885.51,Toys,Debit Card,25.3,6.0,48,425,5,0,0.0,0,0,0,2.5,2.0,2,0,low,not_as_described_repeated,15.0,0,1,0,0
TX101289,CUST001866,1293.76,Grocery,Debit Card,34.3,30.3,30,40,8,1,0.125,0,1,0,,,1,0,high,no_return,38.7,0,0,0,0
TX101290,CUST000701,814.1,Beauty,UPI,6.3,5.5,34,88,6,1,0.167,0,0,0,,,2,0,high,no_return,1.4,0,1,0,0
TX101291,CUST002574,1922.86,Grocery,UPI,22.4,4.2,35,4,10,3,0.3,0,1,0,2.8,2.4,2,0,low,not_as_described_repeated,39.2,2,1,0,0
TX101292,CUST001331,1274.43,Grocery,UPI,22.0,0.5,18,224,6,2,0.333,0,0,0,,,4,0,low,no_return,21.3,0,1,0,0
TX101293,CUST000014,2049.31,Electronics,UPI,20.5,6.6,18,308,8,2,0.25,0,1,1,,,1,0,low,no_return,22.9,0,2,0,0
TX101294,CUST002855,2374.92,Grocery,UPI,9.8,31.4,50,179,4,1,0.25,0,0,0,,,1,0,low,no_return,11.8,1,1,0,0
TX101295,CUST001544,558.22,Fashion,Credit Card,10.0,16.7,18,195,5,0,0.0,0,0,0,,,4,0,medium,no_return,53.6,0,0,0,0
TX101296,CUST000789,1377.28,Sports,Credit Card,8.0,9.6,47,93,2,0,0.0,0,0,0,0.7,0.4,3,0,medium,size_issue,36.4,1,3,0,0
TX101297,CUST002032,1923.9,Electronics,Credit Card,7.8,2.0,36,135,9,1,0.111,0,0,0,1.0,0.0,0,0,low,changed_mind_repeated,19.2,1,2,0,0
TX101298,CUST001592,3039.5,Electronics,UPI,4.9,74.5,33,585,6,0,0.0,0,0,0,0.8,0.0,0,0,low,not_needed,34.5,0,4,0,0
TX101299,CUST000089,2809.87,Electronics,Debit Card,13.7,33.7,26,484,6,0,0.0,0,0,0,9.7,6.2,0,0,medium,changed_mind,52.1,2,2,0,0
TX101300,CUST002279,1020.98,Electronics,COD,5.9,10.1,54,525,11,1,0.091,0,0,0,,,1,0,low,no_return,50.7,1,1,0,0
TX101301,CUST001204,1640.41,Electronics,UPI,20.2,4.0,24,254,5,1,0.2,1,0,0,,,0,0,low,no_return,38.6,1,4,0,0
TX101302,CUST002099,2454.2,Electronics,Credit Card,15.7,3.4,24,1485,7,0,0.0,0,1,0,,,1,0,low,no_return,15.1,0,3,0,1
TX101303,CUST002687,1565.3,Sports,Debit Card,17.0,5.3,38,611,14,2,0.143,1,1,0,,,1,0,low,no_return,31.9,1,0,0,0
TX101304,CUST001832,1091.84,Home,UPI,11.7,15.9,24,310,7,2,0.286,0,0,0,,,1,0,medium,no_return,48.0,0,2,0,0
TX101305,CUST002015,1777.14,Mobile,Credit Card,15.8,5.6,21,204,9,0,0.0,0,0,0,,,2,0,low,no_return,38.2,1,2,0,0
TX101306,CUST000764,2308.53,Toys,Credit Card,12.0,47.9,30,207,5,1,0.2,0,1,0,,,1,0,medium,no_return,35.0,0,4,0,0
TX101307,CUST000713,952.83,Electronics,Credit Card,24.4,7.5,38,963,9,4,0.444,0,0,0,,,2,0,low,no_return,31.9,0,2,0,0
TX101308,CUST001245,2624.5,Home,COD,9.7,23.5,50,605,8,0,0.0,0,0,0,,,1,0,low,no_return,12.9,1,2,0,0
TX101309,CUST002558,1998.34,Home,COD,19.5,17.9,52,309,7,1,0.143,0,0,0,,,1,0,medium,no_return,24.1,1,0,0,0
TX101310,CUST001573,2684.85,Home,Credit Card,0.0,15.2,18,71,6,0,0.0,0,0,0,,,1,0,low,no_return,21.9,0,4,0,0
TX101311,CUST001044,1751.14,Beauty,Credit Card,23.5,6.2,41,90,3,1,0.333,0,0,0,,,1,0,low,no_return,15.5,0,2,0,0
TX101312,CUST002339,4942.56,Grocery,Wallet,8.3,11.4,21,406,7,0,0.0,0,0,0,,,1,1,low,no_return,15.0,1,1,0,0
TX101313,CUST002560,2280.1,Grocery,Credit Card,4.1,7.3,22,502,9,1,0.111,0,1,0,10.9,10.1,4,0,low,not_as_described_repeated,43.6,1,3,0,0
TX101314,CUST002707,2877.62,Home,Wallet,1.3,0.5,26,524,8,0,0.0,0,0,0,10.4,7.9,3,0,low,not_as_described_repeated,22.3,3,1,0,0
TX101315,CUST000897,2617.8,Grocery,COD,0.4,20.9,25,557,3,0,0.0,0,0,0,,,1,0,low,no_return,50.0,1,3,0,0
TX101316,CUST002129,1626.2,Fashion,UPI,9.2,33.7,20,635,8,1,0.125,0,2,0,,,1,0,low,no_return,1.6,0,1,0,0
TX101317,CUST001771,2151.39,Toys,UPI,33.0,23.4,18,563,7,2,0.286,1,0,0,,,0,0,medium,no_return,35.5,1,2,0,0
TX101318,CUST001347,1213.7,Mobile,UPI,7.3,22.8,45,56,8,2,0.25,1,0,0,,,1,0,low,no_return,19.6,1,2,0,0
TX101319,CUST001191,4724.52,Fashion,COD,0.0,7.0,40,248,7,2,0.286,0,0,0,,,1,1,low,no_return,10.6,1,1,0,0
TX101320,CUST000344,2442.4,Toys,Credit Card,19.4,2.5,31,234,11,2,0.182,0,0,0,,,1,0,low,no_return,18.5,0,0,0,0
TX101321,CUST000825,1047.32,Toys,Debit Card,1.6,9.6,21,487,12,1,0.083,0,0,0,8.4,5.9,1,0,low,not_as_described,10.6,0,0,0,0
TX101322,CUST001649,4077.51,Beauty,Debit Card,24.8,1.2,43,1232,11,1,0.091,0,0,0,,,2,1,low,no_return,19.3,0,3,0,0
TX101323,CUST002659,1681.71,Electronics,COD,9.9,0.5,30,493,8,0,0.0,0,1,0,,,4,0,low,no_return,20.1,0,2,0,0
TX101324,CUST002599,3133.13,Toys,COD,11.7,13.3,25,804,11,3,0.273,0,2,0,,,3,0,low,no_return,30.1,0,3,0,0
TX101325,CUST000563,547.43,Home,UPI,29.4,3.7,18,50,6,2,0.333,1,0,0,,,0,0,medium,no_return,14.7,0,2,0,0
TX101326,CUST002038,3627.36,Fashion,Credit Card,22.4,5.7,36,324,10,0,0.0,0,0,0,,,1,1,low,no_return,12.2,0,1,0,0
TX101327,CUST000255,2379.19,Grocery,Debit Card,0.0,26.9,28,491,13,0,0.0,0,0,0,,,0,0,low,no_return,16.6,0,5,0,0
TX101328,CUST002025,989.85,Home,COD,1.8,2.3,34,10,8,1,0.125,0,0,0,,,3,0,low,no_return,10.6,0,1,0,0
TX101329,CUST001026,2352.94,Electronics,COD,0.0,10.3,33,226,4,1,0.25,0,1,0,,,1,0,low,no_return,40.5,0,3,0,0
TX101330,CUST001350,4436.65,Mobile,Debit Card,46.2,10.9,37,314,7,0,0.0,0,1,0,,,0,1,medium,no_return,14.8,0,3,0,0
TX101331,CUST002153,1238.53,Fashion,COD,4.6,0.5,33,25,8,1,0.125,0,0,0,,,1,0,low,no_return,43.3,0,0,0,0
TX101332,CUST001275,1227.25,Beauty,Credit Card,29.0,5.6,28,689,8,0,0.0,0,0,0,3.8,3.6,2,0,medium,defective,2.3,1,1,0,0
TX101333,CUST002422,1609.94,Grocery,UPI,8.6,2.8,37,341,16,2,0.125,1,0,0,,,0,0,medium,no_return,33.4,0,2,0,0
TX101334,CUST001601,1912.18,Electronics,Net Banking,2.0,7.7,41,132,10,3,0.3,3,1,1,,,3,0,low,no_return,2.2,1,5,0,0
TX101335,CUST002996,3261.33,Books,Debit Card,15.3,11.2,46,146,10,3,0.3,1,0,0,15.8,14.3,1,0,low,not_as_described_repeated,14.1,0,0,0,0
TX101336,CUST001915,2463.23,Grocery,COD,11.1,5.4,20,316,6,0,0.0,0,0,0,,,0,0,low,no_return,24.8,0,1,0,0
TX101337,CUST000889,1609.02,Beauty,Credit Card,24.6,8.5,42,965,6,1,0.167,0,0,0,,,2,0,medium,no_return,16.6,0,2,0,0
TX101338,CUST002326,2210.78,Beauty,Debit Card,24.8,30.1,18,339,7,0,0.0,0,0,0,,,0,0,low,no_return,22.2,0,1,0,0
TX101339,CUST001224,4882.24,Mobile,Credit Card,7.9,5.5,41,175,7,0,0.0,0,1,0,1.8,0.0,3,1,high,not_as_described_repeated,27.6,0,1,0,0
TX101340,CUST001602,2734.49,Footwear,Credit Card,0.0,20.5,25,298,14,0,0.0,0,0,0,,,0,0,medium,no_return,54.7,1,0,0,0
TX101341,CUST000411,1724.15,Electronics,UPI,0.6,1.3,39,59,4,0,0.0,0,0,0,2.7,0.5,2,0,low,size_issue,4.3,2,1,0,0
TX101342,CUST000358,1577.96,Home,COD,0.0,0.8,46,510,3,1,0.333,0,0,0,0.7,0.0,1,0,low,not_as_described,11.8,1,3,0,0
TX101343,CUST001725,2128.24,Beauty,UPI,11.7,4.9,33,18,5,0,0.0,0,0,0,7.3,1.8,1,0,medium,changed_mind_repeated,33.3,0,4,0,1
TX101344,CUST000560,3236.63,Footwear,Credit Card,14.9,5.2,31,178,14,0,0.0,0,0,0,,,0,0,low,no_return,50.6,0,1,0,0
TX101345,CUST002992,1122.27,Toys,Credit Card,1.3,5.8,31,628,7,0,0.0,0,0,0,6.2,2.9,1,0,low,not_as_described_repeated,40.1,1,2,0,0
TX101346,CUST002567,2967.53,Home,Credit Card,0.0,5.2,27,287,5,0,0.0,0,1,0,,,0,0,medium,no_return,39.4,0,3,0,0
TX101347,CUST002102,1701.59,Footwear,Debit Card,14.8,3.8,43,216,4,0,0.0,0,0,0,2.8,2.8,2,0,low,changed_mind_repeated,22.5,1,3,0,0
TX101348,CUST002204,1869.12,Home,Debit Card,7.4,14.5,30,556,5,0,0.0,0,2,0,,,1,0,low,no_return,5.9,0,1,0,0
TX101349,CUST001786,7272.41,Fashion,Debit Card,12.4,9.6,18,1059,9,1,0.111,0,2,0,,,2,1,low,no_return,42.1,1,2,0,0
TX101350,CUST000181,2783.56,Sports,Credit Card,10.6,16.4,40,24,9,1,0.111,0,0,0,,,1,0,low,no_return,39.2,0,1,0,0
TX101351,CUST001177,1301.51,Home,Credit Card,18.0,0.7,40,366,8,0,0.0,0,0,0,4.7,4.1,2,0,low,size_issue,32.7,0,2,0,0
TX101352,CUST001487,2374.85,Grocery,UPI,8.2,22.3,32,195,10,0,0.0,0,0,0,4.8,0.0,2,0,low,not_needed,18.9,0,1,0,0
TX101353,CUST002745,3336.95,Home,Debit Card,9.1,0.8,24,698,5,1,0.2,1,0,0,,,2,0,low,no_return,60.0,1,3,0,0
TX101354,CUST000659,2802.56,Toys,Net Banking,0.0,4.6,20,135,14,1,0.071,0,0,1,,,0,0,low,no_return,19.1,1,2,0,0
TX101355,CUST001491,376.87,Mobile,Credit Card,14.4,11.4,24,1112,5,0,0.0,0,0,0,30.0,26.8,4,0,low,not_as_described,5.4,0,1,0,0
TX101356,CUST001032,1819.39,Fashion,Net Banking,16.1,3.0,33,525,10,1,0.1,0,0,0,0.6,0.0,0,0,medium,size_issue,15.5,1,5,0,0
TX101357,CUST000403,2440.46,Beauty,UPI,12.9,14.3,18,1029,10,0,0.0,0,0,0,,,0,0,low,no_return,43.4,1,3,0,0
TX101358,CUST000309,2318.35,Books,COD,37.9,12.1,36,106,8,0,0.0,0,0,0,3.7,1.7,1,0,medium,changed_mind,46.9,1,2,0,0
TX101359,CUST001096,1372.93,Electronics,COD,17.0,19.0,32,66,8,1,0.125,1,1,0,,,0,0,low,no_return,17.4,0,5,0,1
TX101360,CUST000248,2832.42,Toys,Debit Card,13.1,3.2,44,129,12,1,0.083,0,0,0,,,0,0,low,no_return,26.5,1,1,0,0
TX101361,CUST000202,3636.92,Sports,Debit Card,21.0,9.0,39,747,7,0,0.0,0,0,0,6.2,6.1,0,1,medium,defective,29.0,1,2,0,0
TX101362,CUST001053,570.89,Electronics,UPI,40.4,20.1,24,493,10,2,0.2,0,1,0,,,1,0,low,no_return,37.6,1,1,0,0
TX101363,CUST000606,533.87,Footwear,COD,18.0,2.2,18,292,8,0,0.0,0,0,0,15.0,12.4,0,0,low,not_needed,22.5,0,2,0,0
TX101364,CUST001664,2361.68,Home,Credit Card,0.0,21.8,23,468,13,1,0.077,0,0,0,,,2,0,medium,no_return,56.5,0,4,0,0
TX101365,CUST000053,2978.21,Fashion,Debit Card,20.2,2.6,45,1160,9,0,0.0,0,0,0,0.8,0.0,0,0,medium,not_needed,38.7,2,3,0,0
TX101366,CUST000906,1242.09,Fashion,UPI,4.4,3.0,34,57,3,0,0.0,0,2,0,3.9,3.1,3,0,medium,not_as_described,6.6,1,4,0,0
TX101367,CUST001360,392.13,Toys,UPI,0.0,11.0,37,640,5,1,0.2,0,1,0,2.6,1.4,2,0,low,size_issue,17.5,0,0,0,0
TX101368,CUST002889,1839.1,Mobile,Net Banking,35.4,20.5,25,112,8,1,0.125,1,1,0,,,3,0,low,no_return,11.0,3,5,0,0
TX101369,CUST001903,2340.27,Home,Credit Card,32.8,1.5,36,245,13,3,0.231,0,0,0,8.4,5.9,3,0,low,not_as_described,58.0,2,2,0,0
TX101370,CUST002642,1525.47,Electronics,Credit Card,4.1,2.2,18,99,7,0,0.0,0,0,0,,,0,0,low,no_return,36.0,0,2,0,0
TX101371,CUST001030,3387.9,Electronics,UPI,4.2,10.4,41,94,7,1,0.143,0,3,0,,,2,0,high,no_return,4.9,4,3,1,0
TX101372,CUST001349,2251.57,Grocery,Debit Card,16.9,1.3,20,582,7,0,0.0,0,2,0,,,0,0,low,no_return,29.5,0,1,0,0
TX101373,CUST001261,1153.61,Home,COD,4.4,3.1,18,33,9,0,0.0,0,0,0,5.6,5.2,3,0,high,not_as_described,2.7,0,1,0,1
TX101374,CUST002662,1235.58,Home,Net Banking,13.4,12.0,54,625,10,0,0.0,0,0,0,1.5,0.0,0,0,low,changed_mind,13.6,1,1,0,0
TX101375,CUST002877,1864.98,Fashion,Debit Card,6.4,0.6,33,95,6,0,0.0,0,0,0,,,0,0,low,no_return,55.6,0,2,0,0
TX101376,CUST002887,1457.95,Beauty,UPI,10.2,5.4,33,236,11,2,0.182,1,0,0,,,1,0,medium,no_return,40.1,0,0,0,0
TX101377,CUST002256,510.1,Grocery,UPI,0.0,7.2,18,212,8,6,0.75,2,0,0,30.0,29.0,0,0,low,not_as_described_repeated,18.5,0,0,0,0
TX101378,CUST001509,2131.1,Sports,UPI,24.9,0.5,38,86,5,0,0.0,0,0,0,1.3,0.0,1,0,low,changed_mind_repeated,12.8,1,3,0,0
TX101379,CUST001623,1257.57,Fashion,Debit Card,29.4,44.4,40,548,7,1,0.143,0,0,0,,,2,0,low,no_return,22.9,1,1,1,0
TX101380,CUST002941,1404.99,Beauty,Wallet,13.8,1.9,30,49,7,0,0.0,0,0,0,2.6,1.5,1,0,low,not_as_described_repeated,64.1,0,1,0,0
TX101381,CUST000854,880.42,Beauty,UPI,14.6,1.9,40,536,10,0,0.0,0,1,0,,,2,0,high,no_return,19.6,0,1,0,0
TX101382,CUST001040,4507.09,Sports,Credit Card,22.5,5.3,43,1076,8,0,0.0,0,0,0,0.7,0.0,2,1,low,not_needed,16.1,0,2,0,0
TX101383,CUST002691,2682.25,Electronics,Debit Card,15.0,29.3,37,291,11,0,0.0,0,0,0,,,0,0,low,no_return,10.4,2,1,0,0
TX101384,CUST001159,5186.38,Electronics,Debit Card,35.8,6.0,18,87,4,0,0.0,0,0,0,,,3,1,low,no_return,46.6,0,3,0,0
TX101385,CUST000706,1520.43,Beauty,Debit Card,0.0,15.8,20,1,7,0,0.0,0,1,0,5.7,5.0,1,0,low,size_issue,23.9,0,3,0,0
TX101386,CUST001681,2777.45,Fashion,Credit Card,25.3,5.9,48,351,5,0,0.0,0,0,0,11.2,10.8,1,0,low,size_issue,14.3,0,1,0,0
TX101387,CUST000976,2154.77,Grocery,UPI,13.6,11.1,32,46,11,0,0.0,0,0,1,,,2,0,low,no_return,28.9,0,2,0,0
TX101388,CUST002672,1184.41,Home,Credit Card,1.5,7.4,32,324,10,3,0.3,0,0,0,,,1,0,low,no_return,8.1,1,2,0,0
TX101389,CUST002727,1510.19,Fashion,Credit Card,42.0,14.3,23,73,16,2,0.125,1,0,0,,,1,0,low,no_return,19.9,1,2,0,0
TX101390,CUST000918,2679.17,Grocery,COD,43.6,22.7,25,341,7,0,0.0,0,0,0,,,1,0,low,no_return,25.9,0,2,0,0
TX101391,CUST001589,879.53,Home,UPI,12.5,6.8,43,133,8,2,0.25,0,1,0,,,1,0,low,no_return,45.4,0,0,0,1
TX101392,CUST002951,3408.48,Electronics,Credit Card,20.3,31.1,46,319,7,1,0.143,0,0,0,,,1,0,low,no_return,38.2,0,3,0,0
TX101393,CUST002227,2043.48,Toys,Wallet,9.3,20.1,39,96,5,1,0.2,0,0,0,,,1,0,low,no_return,38.1,0,1,0,0
TX101394,CUST000647,3137.83,Home,Debit Card,11.3,21.3,37,479,11,1,0.091,0,0,0,,,2,0,low,no_return,23.9,0,4,0,0
TX101395,CUST001772,2346.1,Footwear,UPI,1.4,15.0,38,14,4,0,0.0,0,0,0,,,0,0,low,no_return,33.0,0,1,0,0
TX101396,CUST001860,574.08,Fashion,Net Banking,0.0,1.2,31,378,3,0,0.0,0,1,0,,,2,0,low,no_return,20.9,1,0,0,0
TX101397,CUST001960,1820.29,Footwear,UPI,37.1,22.2,19,504,7,2,0.286,0,0,0,,,1,0,low,no_return,27.4,2,1,0,0
TX101398,CUST000076,3453.74,Toys,COD,14.5,23.9,18,1201,7,1,0.143,0,0,0,,,0,1,low,no_return,29.7,0,2,0,0
TX101399,CUST000898,2024.32,Electronics,UPI,15.6,0.8,45,140,8,3,0.375,0,2,0,,,1,0,low,no_return,19.9,0,0,0,0
TX101400,CUST002563,1850.68,Beauty,Net Banking,5.3,20.2,31,302,13,0,0.0,0,0,0,0.8,0.0,1,0,low,defective,7.5,0,0,0,0
TX101401,CUST000724,2023.06,Grocery,UPI,17.3,13.9,36,24,11,0,0.0,0,0,0,,,0,0,low,no_return,42.5,0,1,0,0
TX101402,CUST000899,482.37,Beauty,Credit Card,0.0,8.8,34,85,6,0,0.0,0,0,0,4.6,0.2,0,0,low,changed_mind,58.3,2,2,0,0
TX101403,CUST000968,3672.65,Home,Wallet,5.7,3.0,34,159,11,2,0.182,0,0,0,,,1,1,low,no_return,40.2,2,1,0,0
TX101404,CUST000532,328.47,Mobile,Debit Card,0.6,6.5,35,31,7,2,0.286,1,3,0,25.3,22.4,0,0,low,defective,18.0,1,1,0,0
TX101405,CUST000467,4142.03,Grocery,UPI,30.5,9.4,38,1585,12,0,0.0,0,0,0,3.0,2.9,1,1,medium,defective,22.5,1,2,0,1
TX101406,CUST001041,1449.66,Mobile,UPI,0.0,3.8,24,98,10,2,0.2,0,0,0,,,0,0,low,no_return,19.6,0,1,0,0
TX101407,CUST002623,2449.72,Footwear,UPI,0.8,0.5,43,9,12,1,0.083,0,3,0,,,2,0,low,no_return,3.6,1,1,1,0
TX101408,CUST000005,453.49,Toys,UPI,0.0,13.3,24,291,8,1,0.125,1,1,0,,,1,0,low,no_return,10.0,2,1,0,0
TX101409,CUST000850,2958.36,Books,Debit Card,4.3,19.5,34,410,9,0,0.0,0,0,0,,,2,0,low,no_return,11.8,0,1,0,0
TX101410,CUST000182,2654.52,Grocery,Credit Card,9.5,2.7,20,8,6,1,0.167,1,0,0,,,2,0,low,no_return,30.8,1,0,0,0
TX101411,CUST001684,2555.09,Footwear,Net Banking,26.7,6.9,30,146,10,0,0.0,0,0,0,3.0,0.0,0,0,low,not_needed,19.7,0,2,0,0
TX101412,CUST000752,439.18,Grocery,COD,12.3,43.0,25,200,7,0,0.0,0,1,0,,,1,0,low,no_return,10.4,1,6,0,0
TX101413,CUST002376,1077.76,Electronics,Net Banking,10.1,33.4,32,15,9,0,0.0,0,0,0,,,0,0,low,no_return,3.9,0,3,1,0
TX101414,CUST001755,2353.89,Sports,Credit Card,18.6,9.3,39,508,8,1,0.125,0,1,0,,,0,0,low,no_return,12.5,0,2,0,0
TX101415,CUST002351,3612.02,Electronics,Credit Card,9.7,3.0,32,292,13,0,0.0,0,0,0,,,2,1,low,no_return,27.6,0,0,0,0
TX101416,CUST001905,969.4,Mobile,Debit Card,43.9,10.1,51,752,10,4,0.4,0,0,0,,,1,0,high,no_return,48.8,2,1,0,0
TX101417,CUST001315,988.25,Grocery,Credit Card,7.9,1.6,39,35,8,1,0.125,0,0,0,,,2,0,low,no_return,15.8,1,5,0,1
TX101418,CUST002583,2257.56,Sports,UPI,20.0,32.5,29,179,10,0,0.0,0,0,0,,,1,0,high,no_return,11.5,1,2,0,0
TX101419,CUST001429,6881.21,Fashion,COD,24.9,4.3,31,498,10,0,0.0,0,1,0,5.7,2.6,0,1,low,not_as_described_repeated,13.1,1,2,0,0
TX101420,CUST002849,1198.8,Beauty,Debit Card,7.6,12.0,35,600,11,1,0.091,0,0,0,7.0,5.6,5,0,low,not_as_described,12.9,0,2,0,0
TX101421,CUST002984,1437.98,Home,Credit Card,17.0,10.2,39,400,6,0,0.0,0,0,0,12.6,11.3,1,0,medium,defective,45.7,0,0,0,0
TX101422,CUST001767,1299.39,Grocery,Credit Card,9.0,8.0,19,729,8,1,0.125,1,4,0,,,1,0,low,no_return,45.6,1,1,0,0
TX101423,CUST002024,1704.19,Sports,UPI,18.3,3.3,38,166,10,1,0.1,0,0,0,0.4,0.0,1,0,low,changed_mind_repeated,50.1,0,4,0,0
TX101424,CUST000767,3787.5,Beauty,Debit Card,16.2,2.5,19,100,8,2,0.25,0,1,0,2.2,1.5,0,1,low,not_needed,23.6,1,1,0,0
TX101425,CUST002444,1764.05,Fashion,Credit Card,13.3,6.7,37,190,11,1,0.091,0,0,0,1.4,1.3,1,0,low,defective,33.1,2,0,0,0
TX101426,CUST002015,7283.66,Beauty,Net Banking,1.1,25.3,43,1059,5,1,0.2,1,1,0,,,1,1,low,no_return,31.3,1,0,0,0
